X,Y,id,osm_id,z_order,amenity,name,name:en,building,addr:housenumber,addr:housename,addr:street,addr:city,addr:state,addr:postcode,addr:place,addr:country,addr:hamlet,addr:suburb,addr:subdistrict,addr:district,addr:province,website,contact:website,phone,contact:phone,opening_hours,cuisine,religion,denomination,access,wheelchair,ele,brand,tower:type
-105.274291337555638,40.008057454286188,2961648,2138298861,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.274375324225446,40.008055694086522,2961650,2138298858,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272168872034044,40.007338035536804,2961651,2138298857,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272126627242045,40.007337784079709,2961652,2138298856,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272211871197328,40.007301993353138,2961654,2138298855,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271830410783906,40.00632323851957,2961657,2138298839,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.270015309651669,40.008204975782036,2961658,2138298862,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26803030734213,40.008106823695869,2968700,2142857674,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26799535480589,40.008133226690859,2968703,2142857673,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272363416006698,40.006593135801779,2968704,2142857678,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.267954870213558,40.008107829524249,2968705,2142857676,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269441736017512,40.005798363742855,2970230,2144234609,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269425223668264,40.006254423094532,2970232,2144234611,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269426229496645,40.00622198512923,2970233,2144234610,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269435365771102,40.006695981753694,2970235,2144234619,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269436371599483,40.007129326147776,2970240,2144234622,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.267072255809396,40.007826951948914,2970242,2144234627,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265390846032787,40.007976485101523,2970244,2144234633,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.267072255809396,40.0078570429813,2970247,2144234628,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265389672566343,40.008093496469826,2970248,2144234638,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.267068232495873,40.008098944706887,2970249,2144234639,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265392019499231,40.007863832322869,2970250,2144234629,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26539000784247,40.008053598610729,2970251,2144234636,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265391265127946,40.007937173975648,2970252,2144234632,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.266845776785644,40.008136244176001,2970255,2144234642,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.266946359623731,40.00813574126181,2970257,2144234640,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268693148245092,40.008154349086851,2970258,2144234645,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268524671991301,40.008154349086851,2970261,2144234644,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263805157590411,40.007435433251658,2980790,2152591484,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263839020479239,40.00740182181994,2980793,2152591477,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263959971342032,40.007456052733488,2980797,2152591486,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26396080953235,40.007419842911759,2980798,2152591482,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263934071261232,40.007497124059029,2980800,2152591489,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263803481209777,40.007373742444315,2980802,2152591478,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26395888169462,40.007497626973219,2980803,2152591490,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263933568347042,40.007546996382899,2980804,2152591492,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263957456771081,40.007547583116121,2980807,2152591493,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263946308839863,40.007629222853041,2980810,2152591497,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.273704771971566,40.007010470760775,2981683,2153244297,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269806600262655,40.008468083722647,2982244,2153573585,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269505522300662,40.00933753853883,2982250,2153573611,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269949679349821,40.009141485823619,2982251,2153573600,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269904417072695,40.009140647633302,2982253,2153573599,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269507031043233,40.009304932935493,2982254,2153573606,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269804504786862,40.008881395368121,2982255,2153573594,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.2728551822659,40.00937475418894,2982256,2153573616,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269802325492037,40.00892246669369,2982257,2153573595,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.270809411158339,40.009365534095423,2982259,2153573613,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269804504786862,40.008852561621211,2982260,2153573593,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.270845956256167,40.009367294295117,2982261,2153573614,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272943359887279,40.009375843836352,2982263,2153573618,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263877325776747,40.006779465509311,2982336,2153665497,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263881349090269,40.006814669502631,2982337,2153665502,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265532332558351,40.004833690506615,2982512,2153847620,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265484471891227,40.004835366887249,2982513,2153847630,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265648254279242,40.004884233382739,2982515,2153847649,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265612128276558,40.004860596415796,2982517,2153847642,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264714426446687,40.005376334918054,2982518,2153847676,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264758012343179,40.005377173108371,2982520,2153847679,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263387738812384,40.006197929067127,2982594,2153926035,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263519418511237,40.006199353990667,2982596,2153926039,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263483208689522,40.006198934895508,2982597,2153926038,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263445657763313,40.006198599619381,2982599,2153926037,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263545737687195,40.006232462508223,2982600,2153926043,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263485471803378,40.006233133060476,2982601,2153926045,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263414057988342,40.006558518541652,2982603,2153926057,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263514054093207,40.006558686179716,2982606,2153926058,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263453117657136,40.006233552155635,2982608,2153926046,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263514808464492,40.006593471077906,2982610,2153926067,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263494105163645,40.00657746164282,2982614,2153926062,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263494272801708,40.006558686179716,2982620,2153926059,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263436605307874,40.006576539633471,2982621,2153926061,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.273914068093802,40.007643975002622,2990691,2161126309,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.273914319550897,40.007569292245364,2990692,2161126307,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.273914151912834,40.007607848999953,2990693,2161126308,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.273914403369929,40.00753727337522,2990694,2161126304,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26776502010668,40.0104797404843,3002654,2173827445,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265758476305976,40.005937084240372,3005643,2177573989,0,fast_food,Farrand Grab and Go,,,,,,,,,,,,,,,,,,,,"Mo-Th 10:30-19:00; Fr 10:30-14:00; Sa-Su off",,,,,,,,
-105.264997734773942,40.004531187621069,3006186,2177939677,0,cafeteria,C4C Dining,,,,,,,,,,,,,,,,,,,,"Mo-Fr 07:00-20:00; Sa-Su 10:00-20:00",,,,,,,,
-105.270399703731215,40.009632162435395,3027464,2198065525,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.266362979162849,40.003800034207245,3038479,2210244457,0,vending_machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271382481878305,40.006710147170054,3041379,2213712830,0,cafe,Hearsay Law School Cafe,,,,,,,,,,,,,,,,,,303.492.6578,,"Mo-Th 07:30 - 17:00; Fr 07:30- 14:00",,,,,,,,
-105.27148490873509,40.006667734740006,3041380,2213712829,0,fast_food,Papa John's,,,,,,,,,,,,,,,,,,303.448.1730,,"Mo-Fr 07:30 - 19:00; Sa 11:00 - 15:00",pizza,,,,yes,,,
-105.271654055541134,40.006665555445181,3041381,2213712832,0,cafe,Jamba Juice,,,,,,,,,,,,,,,,,,303.449.5245,,"Mo-Th 07:00 -21:00; Fr 07:00 - 18:00; Sa 10:00 - 15:00",,,,,yes,,,
-105.26977676068735,40.007709437666421,3060648,2247077269,0,cafe,Pekoe Sip House,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271693953400231,40.007283720804224,3071198,2261042701,0,fountain,Dalton Trumbo Fountain Court,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261863322082206,40.0011624169166,3071203,2261042737,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263805409047507,40.003567687851273,3071206,2261042816,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.262015705081907,40.007107449380499,3071207,2261042961,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263558059084858,40.002272935268081,3071209,2261042793,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.270671612670156,40.008137920556635,3071211,2261042997,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.262598666447616,40.007870118750247,3071213,2261042988,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265344745565329,40.008337828947333,3073290,2262839185,0,vending_machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265340135518585,40.007288498489032,3084159,2270843407,0,vending_machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268975534562998,40.00546367434913,3084160,2270843424,0,vending_machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261833147230789,40.00782234190217,3084162,2270843404,0,vending_machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26901258257503,40.005619326291054,3084164,2270843420,0,vending_machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.270558876072471,40.010288465453868,3108176,2287613436,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.270509925757949,40.010275138227826,3108178,2287613437,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265203426677829,40.007253881228934,3108181,2287613394,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.270601707597692,40.010288465453868,3108182,2287613435,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.27066297930989,40.010455097688975,3108187,2287613443,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.270475811412027,40.01024848377574,3108189,2287613438,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.262182756412159,40.007115998921734,3424391,2490086748,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26239230399149,40.00718422761355,3424392,2490085393,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.262184348973761,40.007000747753096,3424398,2490092099,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26230798204557,40.007147682515722,3424399,2490092101,0,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261658300730588,40.006650048924314,3424401,2490092103,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.262000114742008,40.007169726921063,3424404,2490092317,0,bench,Richard Seabass Memorial Bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261916044253169,40.007291767431269,3438875,2501132737,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261957367035819,40.007365360541144,3438878,2501135966,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261957367035819,40.007348429096737,3438879,2501136954,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261913948777377,40.007364773807922,3438880,2501137280,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264588027346818,40.007247930077682,3438900,2501146370,0,bicycle_parking,rack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264728424224984,40.007255389971505,3438903,2501146374,0,bicycle_parking,rack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264893882993633,40.007386482937136,3438904,2501146376,0,bicycle_parking,rack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265168809417716,40.007255389971505,3438906,2501146380,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264905366200978,40.00735102748672,3438909,2501146378,0,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265509282324629,40.007250863743792,3438911,2501146384,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265355306763325,40.007066797150088,3438912,2501146386,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265466953713599,40.007258239818583,3438913,2501146383,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265464942056838,40.007217084674011,3438915,2501146385,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.266110264782171,40.007304340286026,3438918,2501146402,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26619601165163,40.007302999181519,3438920,2501146400,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261226716536186,40.004961095434851,3488216,2538075720,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261249934407971,40.004979787078923,3488219,2538075718,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269133114342665,40.008149822859139,3576178,2624007499,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26881435056498,40.00839046729925,3576179,2624009271,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268765148793349,40.008389545289901,3576180,2624009308,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268632127989989,40.008393317146329,3576182,2624009397,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268585776065436,40.008394155336646,3576183,2624009438,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268923818220415,40.008892543299368,3636515,2681223497,0,cafe,Folsom Street Coffee Company,,,,,,,,,,,,,,,,,,,,,coffee_shop,,,,,,,
-105.271663107996559,40.006754152161733,3659324,2699263257,0,cafe,Cold Stones,,,,,,,,,,,,,,,,,,,,,ice_cream,,,,,,,
-105.261175670745857,40.005069557261919,3665273,2702906740,0,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272711516445497,40.007896186469111,3665644,2703445594,0,bench,Bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271976926451373,40.007845643592987,3665645,2703445596,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272837161174067,40.00789518064073,3665648,2703445595,0,bench,Bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271931245079074,40.007846565602335,3665649,2703445597,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271717506548157,40.007388578412929,3665653,2703445627,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271675010299063,40.007389416603246,3665654,2703445628,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271459176292339,40.007394781021276,3665659,2703445632,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271732426335802,40.007413137389221,3665660,2703445620,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271436209877649,40.007291851250301,3665664,2703445635,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271440736105362,40.007318170426288,3665665,2703445634,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272167614748568,40.006910139379784,3665666,2703445642,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272198627790317,40.007092194316726,3665667,2703445643,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271482142707043,40.007338454631963,3665669,2703445637,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.262010843578068,40.007390254793563,3665680,2703448386,0,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.262258444997812,40.007147263420563,3665682,2703448400,0,recycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261827112260505,40.007294952554474,3665683,2703448397,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272140960296483,40.007775654701476,3665700,2703452196,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272142133762927,40.007757382152562,3665702,2703452207,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261907829988061,40.003119926583764,3665829,2703606318,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.262656250122419,40.002965867203415,3665832,2703606304,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.266951556403697,40.007196884287367,4136987,3128472870,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.267014672134593,40.007162686122399,4136988,3128472871,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.267016264696196,40.007193363888007,4136989,3128472868,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26358680901275,40.00596968984371,4143774,3135949418,0,cafe,Trep Cafe,,,995,,Regent Drive,,,,,,,,,,,http://oldleeds.colorado.edu/trep#welcome,,(303) 847-9056,,"Mon-Thurs: 7:30-5:30, Fri: 7:30-3:00",,,,,yes,,,
-105.266354261983551,40.003743959275027,4247354,3237076540,0,car_sharing,,,,,,,,,,,,,,,,,http://carshare.org/,,,,,,,,,,,,
-105.267100754280179,40.007195375544768,4391547,3392575005,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.267132437874182,40.007155729142767,4391548,3392575006,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.267100754280179,40.007154974771481,4391549,3392575007,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265035956252419,40.007693595869426,7105176,5180923828,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265030927110516,40.007623271701789,7105180,5180923826,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265035704795324,40.007724692730193,7105182,5180923829,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264505381781532,40.010425090475593,7107156,5181978343,0,parking,Folsom Parking Garage,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272197538142905,40.009105359820921,7188669,5240323079,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261092438447335,40.003093439769714,7203520,5249709041,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.262403368103676,40.002900823634803,7203521,5249709036,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.262375875461274,40.002492457312201,7203522,5249709037,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.261353367093136,40.003065192756026,7203524,5249709040,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.270132153381908,40.007075430510383,7206128,5251427521,0,bench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26856373166008,40.008613342104638,1108210,593993850,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271331352268945,40.005922583547886,1711983,1195095260,0,post_box,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.271069250156714,40.006965879035903,1728818,1213346718,0,atm,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,
-105.269466462631868,40.008604960201467,2958849,2135574802,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.266407654706768,40.006024172214353,2961293,2137932829,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269604512577146,40.007604663876748,2961306,2137932929,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268528443847728,40.007648920325494,2961309,2137932934,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268595834349242,40.008754660992139,2961504,2138177205,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268600109119859,40.008614683209146,2961506,2138177197,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268558870156241,40.00879045171871,2961508,2138177207,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264538574118106,40.004823548403778,2961595,2138298800,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264044209468921,40.00492438269896,2961597,2138298802,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264129537243235,40.004998897818155,2961599,2138298804,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263961480084603,40.004513334167314,2961600,2138298792,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264130626890648,40.005034688544725,2961608,2138298806,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264044209468921,40.005067880881285,2961609,2138298810,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.264044209468921,40.005035862011169,2961612,2138298807,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.266682748768915,40.005084896144723,2961613,2138298811,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.266741338272098,40.005216994938735,2961626,2138298822,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.266708062116507,40.005292432067307,2961629,2138298830,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.2694406463701,40.005728877765534,2961634,2138298832,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272200471809015,40.007174588424903,2961637,2138298847,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.272197957238063,40.007116585654956,2961646,2138298842,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.266381000254668,40.005975892452057,2961647,2138298837,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.27006501433749,40.008205897791385,2961653,2138298863,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.270111114804948,40.008205897791385,2961656,2138298864,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.267995438624922,40.008107326610059,2968699,2142857675,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.268030558799225,40.008133226690859,2968701,2142857672,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.269434359942721,40.006766892654554,2970238,2144234620,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265390426937628,40.008014119846763,2970243,2144234634,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.265391600404072,40.007902137620363,2970246,2144234631,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.266901348803685,40.008135992718906,2970260,2144234641,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263935244727676,40.007368294207254,2980784,2152591475,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263962234455889,40.007368880940476,2980785,2152591476,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263801553372048,40.007305094657312,2980787,2152591472,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.263838769022144,40.007435265613594,2980791,2152591483,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-105.26383860138408,40.007304843200217,2980792,2152591471,0,bicycle_parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
