id,osm_id,z_order,highway,name,name:en,ref,maxspeed,oneway,access,bicycle,foot,horse,motor_vehicle,motorcar,bridge,cutting,embankment,tunnel,service,toll,surface,width,construction,layer,junction,disused
9418801,17019362,0,service,Franklin Drive,,,,,,,,,,,,,,,,,,,,,,
9419255,17019971,0,service,Stadium Drive,,,,,,yes,,,,,,,,,,,,,,,,
22137983,43176747,10,path,,,,,,no,yes,yes,,,,yes,,,,,,,,,,,
22137985,43176752,0,service,,,,10 mph,yes,,,,,,,,,,,,,,,,,,
22137989,43176737,0,path,,,,,,,yes,yes,,,,,,,,,,paved,"10'0""",,,,
22803942,46143469,0,service,Stadium Drive,,,10 mph,,,yes,,,,,,,,,,,,,,,,
22831379,46275947,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
22831380,46275948,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
22831382,46275952,0,service,,,,,,,,,,,,,,,,,,,,,,,
22831383,46275942,0,service,,,,,,,,,,,,,,,,,,,,,,,
22831385,46275957,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
22831387,46275956,0,path,,,,,,,yes,yes,,,,,,,,,,,"10'0""",,,,
9422811,17024236,4,tertiary,Macky Drive,,,,,permissive,yes,,,,,,,,,,,,,,,,
22804488,46145913,0,service,University Avenue,,,,no,,yes,,,,,,,,,driveway,,,,,,,
22842736,46371969,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
30110040,96605887,0,path,Boulder Creek Multi-use Path,,,,,,designated,designated,,no,,,,,,,,concrete,"10'0""",,,,
31402872,103501464,0,steps,,,,,,,,,,,,,,,,,,,,,,,
31402873,103501467,0,footway,pipe town path,,,,,,no,yes,no,no,,,,,,,,paved,,,,,
55512091,203830430,0,service,,,,,,,yes,,,,,,,,,parking_aisle,,,,,,,
56115119,206450885,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
56524594,208190972,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
56612892,208609917,0,service,,,,,,,,,,,,,,,,,,,,,,,
57450721,213551006,0,service,,,,,,,,,,,,,,,,driveway,,,,,,,
69134791,274904374,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
69134807,274904388,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
69134827,274904405,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
69134830,274904416,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
69134848,274904425,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
94823439,431977756,0,footway,,,,,,,,,,,,,,,,,,,,,,,
95518374,435398835,0,service,,,,10 mph,yes,,yes,,,,,,,,,,,,,,,,
95518375,435398834,0,service,Stadium Drive,,,10 mph,yes,,yes,,,,,,,,,,,,,,,,
96121391,438460080,0,steps,,,,,,,,,,,,,,,,,,,,,,,
96121394,438460083,0,path,,,,,,,,,,,,,,,,,,ground,,,,,
96121400,438460082,0,path,,,,,,,,,,,,,,,,,,ground,,,,,
96191086,438929270,0,steps,,,,,,,,,,,,,,,,,,,,,,,
96191088,438929269,0,footway,,,,,,,,,,,,,,,,,,,,,,,
96191090,438929271,0,steps,,,,,,,,,,,,,,,,,,,,,,,
96191091,438929274,0,footway,,,,,,,,,,,,,,,,,,,,,,,
96191092,438929275,0,footway,,,,,,,,,,,,,,,,,,,,,,,
96191096,438929279,0,footway,,,,,,,,,,,,,,,building_passage,,,,,,,,
96191097,438929280,0,footway,,,,,,,,,,,,,,,building_passage,,,,,,,,
96191098,438929283,0,footway,,,,,,,,,,,,,,,,,,,,,,,
96191100,438929281,0,footway,,,,,,,,,,,,,,,,,,,,,,,
106365067,505710969,0,path,,,,,,,designated,designated,,,,,,,,,,,"10'0""",,,,
110302742,534140136,0,steps,,,,,,,,,,,,,,,,,,,,,,,
110302743,534140138,0,path,,,,,,,,,,,,,,,,,,,,,,,
110404358,534894025,0,path,,,,,,,designated,designated,,,,,,,,,,,"10'0""",,,,
113268402,550474926,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
113268411,550475044,0,footway,,,,,,,,,,,,,,,,,,,,,,,
131746958,559569738,0,footway,,,,,,,,,,,,,,,,,,,,,,,
131746965,435398836,0,service,Stadium Drive,,,10 mph,no,,yes,,,,,,,,,,,,,,,,
131746968,559569733,0,footway,,,,,,,,,,,,,,,,,,,,,,,
131746972,534289535,0,service,,,,,,,,,,,,,,,,,,,,,,,
131746975,559569735,0,footway,,,,,,,,,,,,,,,,,,,,,,,
94823071,431976567,0,path,,,,,,,,,,,,,,,,,,,,,,,
22816908,46202544,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
55879024,205351478,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55879034,205351486,0,steps,,,,,,,,,,,,,,,,,,,,,,,
54859221,200907304,0,footway,,,,,,,,,,,,,,,,,,,,,,,
67909090,264683972,0,footway,,,,,,,,,,,,,,,,,,,,,,,
22816723,46198372,0,footway,,,,,,,,,,,,,,,,,,,,,,,
69134815,274904395,0,footway,,,,,,,,,,,,,,,,,,,,,,,
54859233,200907303,0,footway,,,,,,,,,,,,,,,,,,,,,,,
54859225,200907305,0,footway,,,,,,,,,,,,,,,,,,,,,,,
67909089,264683970,0,footway,,,,,,,,,,,,,,,,,,,,,,,
58555841,219616747,0,footway,,,,,,,,,,,,,,,,,,,,,,,
58555843,219616744,0,steps,,,,,,,,,,,,,,,,,,,,,,,
69134823,274904409,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
16427917,27852798,0,footway,,,,,,,yes,,,,,,,,,,,,,,,,
16933341,28828324,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
69134805,274904394,0,path,,,,,,,designated,designated,,,,,,,,,,,"10'0""",,,,
30393799,97982772,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
56524609,208190983,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
56101386,206383696,0,footway,,,,,,,,,,,,,,,,,,,,,,,
63949127,243207964,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
69134837,274904408,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
56524596,208190977,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
32639629,108848204,0,footway,,,,,,,,yes,,,,,,,,,,,"10'0""",,,,
160617651,264683958,0,footway,,,,,,,,,,,,,,,,,,,,,,,
149635,4325623,0,service,,,,10 mph,,,,,,,,,,,,,,,,,,,
9421150,17022180,3,residential,Wardenburg Drive,,,,,,,,,,,,,,,,,,,,,,
16908060,28775461,0,path,Libby Drive,,,,,,designated,designated,,,,,,,,,,,,,,,
16908098,28775575,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
16908103,28775667,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
16908108,28775682,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
16908110,28775671,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
16908111,28775686,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
16908113,28775689,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
16908117,28775693,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
16908119,28775706,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
16932560,28827002,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
16932561,28827004,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
16932563,28827007,0,footway,,,,,,,,,,,,,,,,,,,,,,,
16932568,28827006,0,footway,,,,,,,,,,,,,,,,,,,,,,,
16932572,28827001,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
16932574,28827005,0,footway,,,,,,,,,,,,,,,,,,,,,,,
16932591,28827064,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
16932644,28827209,0,footway,,,,,,,,,,,,,,,,,,,,,,,
16933273,28828207,0,footway,,,,,,,,,,,,,,,,,,,,,,,
16933278,28828209,0,footway,,,,,,,,,,,,,,,,,,,,,,,
16933285,28828208,0,footway,,,,,,,,,,,,,,,,,,,,,,,
22842689,46371878,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842693,46371882,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842694,46371881,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
22842695,46371871,0,service,,,,,yes,,,,,,,,,,,driveway,,,,,,,
22842696,46371876,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842698,46371877,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842700,46371886,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842704,46371883,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842706,46371884,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842711,46371889,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842714,46371915,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842715,46371919,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842716,46371918,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842718,46371921,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842719,46371923,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842720,46371922,0,steps,,,,,,,,yes,,,,,,,,,,,,,,,
22842721,46371924,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842722,46371916,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842728,46371920,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22856698,46493382,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22856701,46493381,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22856702,46493391,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22856704,46493402,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22856705,46493401,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22856706,46493396,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22856710,46493417,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22856711,46493418,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22856712,46493404,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22856713,46493424,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22856715,46493397,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22956483,46938906,0,path,,,,,,,designated,designated,,,,,,,,,,"paved;concrete","10'0""",,,,
29414979,92826257,0,footway,,,,,,,no,designated,,,,,,,,,,concrete,,,,,
32639837,108848662,0,footway,,,,,,,,,,,,,,,,,,,,,,,
32639839,108848661,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
35780896,119941647,0,service,,,,,,,,,,,,,,,,parking_aisle,,,,,,,
45210497,161010386,0,footway,,,,,,,,,,,,,,,,,,,,,,,
45210500,161010391,0,footway,,,,,,,,,,,,,,,,,,,,,,,
45210533,161010733,0,footway,,,,,,,,,,,,,,,,,,,,,,,
45210534,161010732,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
55505933,203796995,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55505938,203796977,3,residential,Baker Drive,,,,,,,,,,,,,,,,,,,,,,
55505939,203796997,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
55892935,205401603,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
55895862,205410582,0,steps,,,,,,,,,,,,,,,,,,,,,,,
55895863,205410585,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55895864,205410586,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55895865,205410587,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55895867,205410583,0,steps,,,,,,,,,,,,,,,,,,,,,,,
55895868,205410589,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55895869,205410591,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55895871,205410593,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55895872,205410584,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55895877,205410588,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55895878,205410590,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
55895884,205410592,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
55897672,205416226,0,steps,,,,,,,,,,,,,,,,,,,,,,,
55897673,205416227,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55897674,205416228,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55897675,205416229,0,steps,,,,,,,,,,,,,,,,,,,,,,,
55897676,205416231,0,steps,,,,,,,,,,,,,,,,,,,,,,,
55897677,205416232,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55897678,205416233,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55897679,205416234,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55897680,205416235,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55897681,205416236,0,steps,,,,,,,,,,,,,,,,,,,,,,,
55897682,205416237,0,steps,,,,,,,,,,,,,,,,,,,,,,,
55897683,205416238,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55897684,205416239,0,steps,,,,,,,,,,,,,,,,,,,,,,,
55897685,205416240,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55897686,205416241,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55897687,205416242,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55897688,205416243,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55897689,205416245,0,steps,,,,,,,,,,,,,,,,,,,,,,,
55897690,205416246,0,steps,,,,,,,,,,,,,,,,,,,,,,,
55897691,205416247,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55897692,205416230,0,service,,,,,,,,,,,,,,,,,,,,,,,
55897693,205416244,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
55938725,205630774,0,footway,,,,,,,,,,,,,,,,,,,,,,,
56524603,208190987,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
56524605,208190989,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
56524616,208190988,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
56867521,209822916,3,residential,Libby Drive,,,,,,,,,,,,,,,,,,,,,,
57739947,215436677,0,service,,,,,no,,,,,,,,,,,parking_aisle,,,,,,,
57739949,215436673,0,service,,,,,no,,,,,,,,,,,parking_aisle,,,,,,,
57739955,215436676,0,service,,,,,no,,,,,,,,,,,parking_aisle,,,,,,,
57885089,216483992,0,service,,,,,,,,,,,,,,,,parking_aisle,,,,,,,
57940679,216703122,0,footway,,,,,,,,,,,,,,,,,,,,,,,
57940684,216703125,0,footway,,,,,,,,,,,,,,,,,,,,,,,
57940693,216703118,0,footway,,,,,,,,,,,,,,,,,,,,,,,
58127918,217601927,0,service,,,,,,,,,,,,,,,,parking_aisle,,,,,,,
63816099,242654651,0,footway,,,,,,,,,,,,,,,,,,,,,,,
74551658,307649235,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
79117673,332139012,0,footway,,,,,,,,,,,,,,,,,,,,,,,
81730480,351213243,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
81730482,351213250,0,footway,,,,,,,yes,,,,,,,,,,,,,,,,
81730483,351213251,0,footway,,,,,,,,,,,,,,,,,,,,,,,
84784448,370244539,0,service,,,,,no,,,,,,,,,,,parking_aisle,,,,,,,
87313019,383959910,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
87313033,383959946,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
87313045,383959964,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
87313048,383959961,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
87313051,383959963,0,footway,,,,,,,,,,,,,,,,,,,,,,,
22842703,46371895,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842729,46371917,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22856708,46493405,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
35781787,119945051,0,footway,,,,,,,,,,,,,,,,,,,,,,,
35781788,119945052,0,footway,,,,,,,,,,,,,,,,,,,,,,,
57940691,216703135,0,footway,,,,,,,,,,,,,,,,,,,,,,,
63761747,242401460,0,service,,,,,,,,,,,,,,,,alley,,,,,,,
69591866,278710969,3,residential,Aurora Avenue,,,,,,,,,,,,,,,,,,,,,,
101996324,477227313,3,residential,Libby Drive,,,,,,,,,,,,,,,,,,,,,,
101996326,477227315,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
101996327,477227317,3,residential,Wardenburg Drive,,,,,,,,,,,,,,,,,,,,,,
101996328,477227316,3,residential,Wardenburg Drive,,,,,,,,,,,,,,,,,,,,,,
101996329,477227311,0,footway,,,,,,,,,,,,,,,,,,,,,,,
101996336,477227312,0,footway,,,,,,,,,,,,,,,,,,,,,,,
101996338,477227319,3,residential,Wardenburg Drive,,,,,,,,,,,,,,,,,,,,,,
101996348,477227310,0,footway,,,,,,,,,,,,,,,,,,,,,,,
102912231,482556416,0,footway,,,,,,,,,,,,,,,,,,,,,,,
102912232,482556415,0,path,,,,,,,,,,,,,,,,,,,,,,,
102912233,482556417,0,footway,,,,,,,,,,,,,,,,,,,,,,,
102912532,482557825,0,footway,,,,,,,yes,,,,,,,,,,,,,,,,
102913128,482560498,0,path,,,,,,,,,,,,,,,,,,,,,,,
102913604,482562375,0,footway,,,,,,,,,,,,,,,,,,,,,,,
102913605,482562376,0,footway,,,,,,,,,,,,,,,,,,,,,,,
102913606,482562378,0,footway,,,,,,,,,,,,,,,,,,,,,,,
102913607,482562379,0,path,,,,,,,,,,,,,,,,,,,,,,,
102913608,482562380,0,footway,,,,,,,,,,,,,,,,,,,,,,,
102913609,482562382,0,footway,,,,,,,,,,,,,,,,,,,,,,,
102913610,482562381,0,footway,,,,,,,,,,,,,,,,,,,,,,,
102913611,482562377,0,footway,,,,,,,,,,,,,,,,,,,,,,,
106584694,507356180,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
107988874,517740072,0,footway,,,,,,,,,,,,,,,,,,,,,,,
111635157,542678983,0,footway,,,,,,,,,,,,,,,,,,,,,,,
113082619,549596972,0,footway,,,,,,,,,,,,,,,,,,,,,,,
151338794,216902995,0,service,Willard Loop Drive,,,,,,,,,,,,,,,parking_aisle,,,,,,,
151339258,46493416,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
151339877,568388211,0,service,Willard Loop Drive,,,,,,,,,,,,,,,parking_aisle,,,,,,,
151339894,217601926,0,service,,,,,,,,,,,,,,,,parking_aisle,,,,,,,
151339947,194216337,3,tertiary_link,,,,,yes,,,,,,,,,,,,,paved,,,,,
151343234,28775563,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
151343547,568388483,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
159001855,46371908,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
160618288,477227314,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
161379517,477227305,4,tertiary,Regent Drive,,,,no,,,,,,,,,,,,,asphalt,,,,,
161379520,93167832,5,secondary,Broadway,,CO 93,35 mph,yes,,,no,,,,,,,,,,asphalt,,,,,
161379655,212055818,4,tertiary,Regent Drive,,,,no,,,,,,,,,,,,,asphalt,,,,,
161379804,538172296,5,secondary,Broadway,,CO 93,35 mph,yes,,,no,,,,,,,,,,,,,,,
161379876,400523690,4,tertiary,Regent Drive,,,,,,,,,,,,,,,,,asphalt,,,,,
87313020,383959905,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
101996341,477227307,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
87313010,383959915,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
107988872,517740070,0,service,,,,,,,,,,,,,,,,,,,,,,,
87313037,383959955,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
57971735,216902996,0,service,,,,,,,,,,,,,,,,parking_aisle,,,,,,,
87313011,383959916,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
87313008,383959908,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
56524614,208190992,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
87313024,383959911,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
67912013,264700153,0,steps,,,,,,,,,,,,,,,,,,,,,,,
107988873,517740071,0,footway,,,,,,,,,,,,,,,,,,,,,,,
87313038,383959958,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
84784446,370244536,0,service,,,,,no,,,,,,,,,,,parking_aisle,,,,,,,
87313016,383959921,0,footway,,,,,,,,,,,,,,,,,,,,,,,
102912230,482556413,0,path,,,,,,,,,,,,,,,,,,,,,,,
61249418,230596840,0,steps,,,,,,,,,,,,,,,,,,,,,,,
61249419,230596839,0,footway,,,,,,,,,,,,,,,,,,,,,,,
22956475,46938879,0,service,,,,,,,yes,,,,,,,,,,,,,,,,
69591801,278710970,3,residential,Aurora Avenue,,,,yes,,,,,,,,,,,,,,,,,,
87313013,383959914,0,footway,,,,,,,,,,,,,,,,,,,,,,,
57104951,211160374,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
151338844,205389594,0,cycleway,,,,,,,designated,designated,no,no,,,,,,,,"paved;concrete",,,,,
151339871,383959904,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
151339930,568388212,0,service,,,,,yes,,,,,,,,,,,parking_aisle,,,,,,,
9422758,17024208,0,pedestrian,Pleasant Street,,,,,permissive,,,,,,,,,,,,,,,,,
19051443,33869393,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
19731798,35584313,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
22804955,46147478,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22831381,46275949,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
22842707,46371898,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
22842708,46371905,0,steps,,,,,,,,yes,,,,,,,,,,,,,,,
22842713,46371897,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
22842725,46371904,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
23772286,50805070,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
23772287,50805069,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
23772288,50805071,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
16933342,28828322,0,footway,,,,,,,yes,,,,,,,,,,,,,,,,
19731655,35584117,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22815902,46194628,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
32639700,108848356,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
32639703,108848355,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
55472448,203657376,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55472449,203657378,0,steps,,,,,,,,,,,,,,,,,,,,,,,
55472450,203657377,-10,footway,,,,,,,,,,,,,,,yes,,,,,,,,
55472452,203657380,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55472453,203657382,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55472454,203657383,0,steps,,,,,,,,,,,,,,,,,,,,,,,
55472455,203657384,-10,footway,,,,,,,,,,,,,,,yes,,,,,,,,
55472457,203657386,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55472458,203657387,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55472459,203657388,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55472460,203657390,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55472463,203657385,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55473545,203669615,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55511070,203826427,0,path,,,,,,,designated,designated,,,,,,,,,,,"12'0""",,,,
55888650,205386831,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
55888654,205386840,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55888656,205386842,-20,path,,,,,,,designated,designated,,,,,,,yes,,,,,,-1,,
55888657,205386835,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55888660,205386845,0,steps,,,,,,,,,,,,,,,,,,,,,,,
55888664,205386837,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55888667,205386853,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
55888668,205386836,0,footway,,,,,,,,,,,,,,,,,,,,,,,
55888669,205386851,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
55888695,205386848,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
55888697,205386849,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
56613623,208613380,0,service,,,,,,,,,,,,,,,,,,,,,,,
57940681,216703123,0,footway,,,,,,,,,,,,,,,,,,,,,,,
19731694,35584189,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
22842705,46371896,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
22842710,46371907,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
32639763,108848523,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
55511072,203826425,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
57940709,216703142,0,footway,,,,,,,,,,,,,,,,,,,,,,,
57940710,216703147,0,footway,,,,,,,yes,,,,,,,,,,,,,,,,
57940711,216703149,0,footway,,,,,,,yes,,,,,,,,,,,,,,,,
58127915,217601929,0,service,,,,,,,,,,,,,,,,parking_aisle,,,,,,,
69134793,274904379,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
69134800,274904384,0,footway,,,,,,,yes,yes,,,,,,,,,,,,,,,
69134806,274904390,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
69134836,274904422,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
96191199,438929541,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
102912542,482557829,0,footway,,,,,,,yes,,,,,,,,,,,,,,,,
106364703,505706789,0,path,,,,,,,yes,yes,,,,,,,,,,,,,,,
110302741,534140135,0,path,,,,,,,,,,,,,,,,,,paved,,,,,
110404328,534894024,0,path,,,,,,,,,,,,,,,,,,paved,,,,,
113268251,550474270,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
113268401,550474927,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
151338661,482557831,0,footway,,,,,,,yes,,,,,,,,,,,,,,,,
151338808,482557827,0,footway,,,,,,,yes,,,,,,,,,,,,,,,,
151338827,46493420,0,steps,,,,,,,,yes,,,,,,,,,,,,,,,
151338850,482557830,0,footway,,,,,,,yes,,,,,,,,,,,,,,,,
151339128,203796991,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
151339160,505706788,0,path,,,,,,,designated,designated,,,,,,,,,,,"12'0""",,,,
151339386,482557818,0,path,,,,,,,,,,,,,,,,,,,,,,,
151339631,217601928,0,service,,,,,,,,,,,,,,,,parking_aisle,,,,,,,
151339648,482557823,0,footway,,,,,,,,,,,,,,,,,,,,,,,
151339808,482557821,0,footway,,,,,,,yes,,,,,,,,,,,,,,,,
151339923,482557826,0,path,,,,,,,,,,,,,,,,,,,,,,,
151339967,383959935,0,path,,,,,,,designated,designated,,,,,,,,,,,,,,,
161379718,46493423,4,tertiary,Colorado Avenue,,,15 mph,yes,,,,,,,,,,,,,,,,,,
161379731,105107197,4,tertiary,Colorado Avenue,,,15 mph,,,,,,,,,,,,,,,,,,,
161379895,46493415,4,tertiary,Colorado Avenue,,,15 mph,,permissive,yes,,,,,,,,,,,,,,,,
161379899,474293772,4,tertiary,Colorado Avenue,,,15 mph,yes,,,,,,,,,,,,,,,,,,
9424207,17025882,3,residential,14th Street,,,,,,,,,,,,,,,,,,,,,,
22816912,46202574,0,footway,,,,,,,,yes,,,,,,,,,,,,,,,
31581063,104309635,0,service,,,,,,,,,,,,,,,,alley,,,,,,,
